Paper_ID,Question_ID,Question_Type,Question_Text,Token_Text,Word_Count
0460_w14_qp_22.pdf,(thousand hectares),SUB, Fig. 7 erutlucirga ecnetsisbus tuptuo )sennot dnasuoht( ,erutlucirga ecnetsisbus tuptuo sennot dnasuoht,57
0460_w14_qp_22.pdf,(ii),SUB," Using Fig. 7 opposite, describe the relationship between the output from subsistence agriculture and the area of land that is used to produce it. ",Using opposite describe relationship output subsistence agriculture area land used produce,147
0460_w14_qp_22.pdf,(c),SUB, State two factors which affect output from subsistence agriculture. ,State two factor affect output subsistence agriculture,69
0460_w14_qp_22.pdf,(d),SUB," It is not always easy to increase the output from subsistence agriculture. Fig. 8 shows one reason for this. Complete Fig. 8 by adding, in the correct spaces, the following labels: decreasing soil fertility and yields no fertiliser or improved seeds little surplus to sell low or decreased outputs no capital to invest Fig. 8 [Total: 8 marks] ",always easy increase output subsistence agriculture show one reason Complete adding correct space following label decreasing soil fertility yield fertiliser improved seed little surplus sell low decreased output capital invest Total mark,344
0460_w14_qp_22.pdf,6 ,MAIN,Fig. 9 shows the Mekong River in south east Asia. The Mekong is one of the largest rivers in the world and supplies water for a variety of purposes. Study Fig. 9 and answer the questions on the opposite page. Source of river on Key Tibetan Plateau. Melting snow provides Mekong River much of the dry season flow lower international down the river. boundary Erosion in the upper Mekong provides N much of the sediment carried by the river. Vietnam Trade takes place by small boat. The river is becoming important Thailand for international navigation. In the lower Mekong two thirds of the population are involved in fishing. Fish is the most important protein in the diet of poorer people. Cambodia Vietnam Flood plain and delta are farmed intensively Fig. 9 ,show Mekong River south east Asia Mekong one largest river world supply water variety purpose Study answer question opposite page Source river Key Tibetan Plateau Melting snow provides Mekong River much dry season flow lower international river boundary Erosion upper Mekong provides much sediment carried river Vietnam Trade take place small boat river becoming important Thailand international navigation lower Mekong two third population involved fishing Fish important protein diet poorer people Cambodia Vietnam Flood plain delta farmed intensively,759
0460_w14_qp_22.pdf,(a),SUB, Name two countries that have part of their international boundary following the Mekong River. ,Name two country part international boundary following Mekong River,95
0460_w14_qp_22.pdf,(b),SUB, Estimate the length of the Mekong River shown on Fig. 9. Circle one correct answer below. 3200 kms 3600 kms 4200 kms 4800 kms [1] ,Estimate length Mekong River shown Circle one correct answer km km km km,131
0460_w14_qp_22.pdf,(c),SUB," Several countries along the Mekong River are building large dams for hydroelectricity and water supply. Using Fig. 9 only, suggest how dam construction might cause problems for people living close to the river. ",Several country along Mekong River building large dam hydroelectricity water supply Using suggest dam construction might cause problem people living close river,212
0460_w14_qp_23.pdf,(c),SUB,Cambridge International Examinations Cambridge International General Certificate of Secondary Education GEOGRAPHY 0460/23 Paper 2 October/November 2014 ,Cambridge International Examinations Cambridge International General Certificate Secondary Education GEOGRAPHY 0460/23 Paper October/November,152
0460_w14_qp_23.pdf,1 ,MAIN,"hour 30 minutes Candidates answer on the Question Paper. Additional Materials: Ruler Protractor Plain paper Calculator 1:50 000 Survey Map Extract is enclosed with this question paper. READ THESE INSTRUCTIONS FIRST Write your Centre number, candidate number and name in the spaces provided. Write in dark blue or black pen. You may use an HB pencil for any diagrams or graphs. Do not use staples, paper clips, glue or correction fluid. DO NOT WRITE IN ANY BARCODES. Answer all questions. The Insert contains Photograph A for Question 2. The Survey Map Extract and the Insert are not required by the Examiner. Sketch maps and diagrams should be drawn whenever they serve to illustrate an answer. At the end of the examination, fasten all your work securely together. The number of marks is given in brackets [ ] at the end of each question or part question. This document consists of 15 printed pages, blank page and Insert. DC (NF/CGW) 80122/6 ",hour minute Candidates answer Question Paper Additional Materials Ruler Protractor Plain paper Calculator 1:50 Survey Map Extract enclosed question paper READ INSTRUCTIONS FIRST Write Centre number candidate number name space provided Write dark blue black pen may use HB pencil diagram graph use staple paper clip glue correction fluid WRITE BARCODES Answer question Insert contains Photograph Question Survey Map Extract Insert required Examiner Sketch map diagram drawn whenever serve illustrate answer end examination fasten work securely together number mark given bracket end question part question document consists printed page blank page Insert DC NF/CGW 80122/6,944
0460_w14_qp_23.pdf,1 ,MAIN,"Study the map extract, which is for Ruya River, Zimbabwe. The scale is 1:50 000. ",Study map extract Ruya River Zimbabwe scale 1:50,81
0460_w14_qp_23.pdf,(a),SUB," Fig. 1 shows some of the features in part of the map extract. Study Fig. 1 and the map extract and answer the questions below. Fig. 1 Using the map extract, identify the following features shown on Fig. 1: ",show feature part map extract Study map extract answer question Using map extract identify following feature shown,207
0460_w14_qp_23.pdf,(b),SUB," Name the rural settlement patterns of the settlements in the table below. Choose from linear, nucleated and dispersed. Settlement Settlement pattern the settlement in grid square 0117 Madzonga and Chipuru (0312) the settlements in grid squares 0417 and 0418 ",Name rural settlement pattern settlement table Choose linear nucleated dispersed Settlement Settlement pattern settlement grid square Madzonga Chipuru settlement grid square,259
0460_w14_qp_23.pdf,(c),SUB," Fig. 2 is a cross section along northing 14 from 040140 to 090140. metres metres Fig. 2 On Fig. 2, using labelled arrows, mark the positions of: ",cross section along northing 090140. metre metre using labelled arrow mark position,146
0460_w14_qp_23.pdf,(i),SUB, the River Ruya; [1] ,River Ruya,21
0460_w14_qp_23.pdf,(ii),SUB, the power line; [1] ,power line,21
0460_w14_qp_23.pdf,(iii),SUB, a gravel or earth road. [1] ,gravel earth road,29
0460_w14_qp_23.pdf,(d),SUB, (i) Look at the power line between the point where it crosses the River Ruya and the northern edge of the map. Which compass bearing from grid north does the power line follow from the river crossing? Tick (✓) one correct answer in the table below. Bearing Tick (✓) ,Look power line point cross River Ruya northern edge map compass bearing grid north power line follow river crossing Tick one correct answer table Bearing Tick,267
0460_w14_qp_23.pdf,(ii),SUB, Find where this power line crosses over a hut. State the six figure grid reference of this point. ,Find power line cross hut State six figure grid reference point,99
0460_w14_qp_23.pdf,(e),SUB, Describe the physical (natural) features of the River Ruya between eastings 02 and 06. ,Describe physical natural feature River Ruya eastings,88
0460_w14_qp_23.pdf,(f),SUB, Fig. 3 shows an area in the south east of the extract that has areas of cultivation. Fig. 3 Use the map extract to describe the distribution of the areas of cultivation in the area shown on Fig. 3. Refer to relief and drainage in your answer. [Total: 20 marks] ,show area south east extract area cultivation Use map extract describe distribution area cultivation area shown Refer relief drainage answer Total mark,262
0460_w14_qp_23.pdf,2 ,MAIN,"(a) Study Fig. 4, which shows the main volcanoes in Ecuador and Photograph A (Insert) which shows one of the volcanoes marked on the map. SOUTH AAMMEERRIICCAANN PPLLAATTEE N PLATE COLOMBIA Cayembe Equator 0° 0°Equator Reventador Pichincha Chacana Antisana Illiniza Sumaco Quilotoa Cotopaxi PACIFIC Chimborazo Tungurahua Sangay ECUADOR SSOOUUTTHH AAMMEERRIICCAANN PPLLAATTEE km Key boundary of Ecuador plate boundary active volcano Andes fold mountains direction of plate movement Fig. 4 ",Study show main volcano Ecuador Photograph Insert show one volcano marked map SOUTH AAMMEERRIICCAANN PPLLAATTEE PLATE COLOMBIA Cayembe Equator 0° 0°Equator Reventador Pichincha Chacana Antisana Illiniza Sumaco Quilotoa Cotopaxi PACIFIC Chimborazo Tungurahua Sangay ECUADOR SSOOUUTTHH AAMMEERRIICCAANN PPLLAATTEE Key boundary Ecuador plate boundary active volcano Andes fold mountain direction plate movement,487
0460_w14_qp_23.pdf,(i),SUB, Photograph A was taken on the Equator and the camera was pointing east. What is the name of the volcano in Photograph A? ,Photograph taken Equator camera pointing east name volcano Photograph,122
0460_w14_qp_23.pdf,(ii),SUB, Describe the volcano and other physical (natural) features of the landscape on Photograph A. ,Describe volcano physical natural feature landscape Photograph,94
0460_w14_qp_23.pdf,(b),SUB, (i) What type of plate boundary is shown in Fig. 4? Tick one box below. Type of plate boundary Tick (✓) conservative constructive destructive ,type plate boundary shown Tick one box Type plate boundary Tick conservative constructive destructive,143
0460_w14_qp_23.pdf,(ii),SUB," On Fig. 4 (opposite), add the label ‘denser plate’. [1] ",opposite add label denser plate,57
0460_w14_qp_23.pdf,(iii),SUB, Approximately what is the distance in kilometres from the plate boundary to the nearest volcano? Circle your answer below. 125 225 325 425 [1] ,Approximately distance kilometre plate boundary nearest volcano Circle answer,144
0460_w14_qp_23.pdf,(iv),SUB, Subduction takes place at this plate boundary. What is subduction? [Total: 8 marks] ,Subduction take place plate boundary subduction Total mark,85
0460_w14_qp_23.pdf,3 ,MAIN,"Study Fig. 5, which shows a wet and dry bulb thermometer (hygrometer). –5 0 5 10 15 20 25 30 35 –5 0 5 10 15 20 25 30 35 Fig. 5 ",Study show wet dry bulb thermometer hygrometer –5 –5,128
0460_w14_qp_23.pdf,(a),SUB, Name the liquids A and D. ,Name liquid,27
0460_w14_qp_23.pdf,(b),SUB, Feature C links thermometer bulb B to liquid D. Explain why. ,Feature link thermometer bulb liquid D. Explain,62
0460_w14_qp_23.pdf,(c),SUB," (i) Calculate the depression of the wet bulb, shown in Fig. 5. Show your calculation in the table below. dry bulb thermometer reading wet bulb thermometer reading depression of the wet bulb thermometer ",Calculate depression wet bulb shown Show calculation table dry bulb thermometer reading wet bulb thermometer reading depression wet bulb thermometer,203
